stockid,stockname,date,lag_close,open,high,low,close,volume,amount
881001.WI,万得全A,20100212,2688.6826,2688.6826,2719.4448,2688.6826,2719.0105,8773130400,1.12E+11
881001.WI,万得全A,20100222,2719.0105,2719.0105,2728.23,2705.1401,2707.8972,10664208000,1.32E+11
881001.WI,万得全A,20100223,2707.8972,2707.8972,2707.8972,2651.5166,2695.8149,12609394400,1.60E+11
881001.WI,万得全A,20100224,2695.8149,2695.8149,2737.8621,2670.7107,2737.2981,15432451200,1.88E+11
881001.WI,万得全A,20100225,2737.2981,2737.2981,2777.7244,2737.2981,2776.0027,19330806400,2.40E+11
881001.WI,万得全A,20100226,2776.0027,2776.0027,2785.8274,2759.5952,2771.115,16391800000,2.05E+11
881001.WI,万得全A,20100301,2771.115,2771.115,2809.3679,2771.115,2804.8689,18193804800,2.29E+11
881001.WI,万得全A,20100302,2804.8689,2804.8689,2815.4883,2785.4248,2796.9819,17840723200,2.25E+11
881001.WI,万得全A,20100303,2796.9819,2796.9819,2819.8503,2785.6099,2819.6604,19329172800,2.40E+11
881001.WI,万得全A,20100304,2819.6604,2819.6604,2827.2271,2739.7661,2746.6982,21181936000,2.62E+11
881001.WI,万得全A,20100305,2746.6982,2746.6982,2766.5923,2734.1719,2753.2737,14794785600,1.83E+11
881001.WI,万得全A,20100308,2753.2737,2753.2737,2781.2065,2753.2737,2775.3411,13164101600,1.64E+11
881001.WI,万得全A,20100309,2775.3411,2775.3411,2802.3535,2753.6565,2790.0388,15142896000,1.89E+11
881001.WI,万得全A,20100310,2790.0388,2790.0388,2803.2727,2754.8098,2767.6985,13786560000,1.73E+11
881001.WI,万得全A,20100311,2767.6985,2767.6985,2785.8887,2742.5991,2765.7578,12820066400,1.66E+11
881001.WI,万得全A,20100312,2765.7578,2765.7578,2771.4807,2728.2771,2729.1772,11776509600,1.53E+11
881001.WI,万得全A,20100315,2729.1772,2729.1772,2729.6826,2683.5693,2696.2683,10245044000,1.32E+11
881001.WI,万得全A,20100316,2696.2683,2696.2683,2715.3342,2686.1455,2715.127,9502518400,1.21E+11
881001.WI,万得全A,20100317,2715.127,2715.127,2773.4214,2715.127,2773.3787,14047635200,1.80E+11
881001.WI,万得全A,20100318,2773.3787,2773.3787,2787.8792,2759.5574,2770.2295,14706574400,1.88E+11
881001.WI,万得全A,20100319,2770.2295,2770.2295,2792.1641,2757.8528,2790.5957,14277960000,1.81E+11
881001.WI,万得全A,20100322,2790.5957,2790.5957,2804.8171,2785.4736,2799.6973,15472958400,1.95E+11
881001.WI,万得全A,20100323,2799.6973,2799.6973,2805.7502,2777.5247,2781.646,14907499200,1.90E+11
881001.WI,万得全A,20100324,2781.646,2781.646,2801.7432,2781.646,2789.1377,14886147200,1.94E+11
881001.WI,万得全A,20100325,2789.1377,2789.1377,2789.1377,2748.2593,2754.7568,15178710400,1.98E+11
881001.WI,万得全A,20100326,2754.7568,2754.7568,2799.6487,2745.7178,2792.1946,14386016000,1.86E+11
881001.WI,万得全A,20100329,2792.1946,2792.1946,2849.4189,2792.1946,2847.2852,19141982400,2.48E+11
881001.WI,万得全A,20100330,2847.2852,2847.2852,2858.5315,2838.7441,2854.9307,15982385600,2.16E+11
881001.WI,万得全A,20100331,2854.9307,2854.9307,2854.9307,2834.5227,2841.9175,16021595200,2.16E+11
881001.WI,万得全A,20100401,2841.9175,2841.9175,2879.2358,2841.9175,2879.197,20506624000,2.76E+11
881001.WI,万得全A,20100402,2879.197,2879.197,2889.3252,2873.3411,2888.1436,19905812800,2.64E+11
881001.WI,万得全A,20100406,2888.1436,2888.1436,2903.792,2872.448,2887.6794,19044454400,2.56E+11
881001.WI,万得全A,20100407,2887.6794,2887.6794,2890.9814,2866.0415,2882.0188,16913438400,2.32E+11
881001.WI,万得全A,20100408,2882.0188,2882.0188,2882.0188,2851.6331,2859.2031,18730446400,2.59E+11
881001.WI,万得全A,20100409,2859.2031,2859.2031,2888.7075,2856.6162,2888.3198,17324358400,2.41E+11
881001.WI,万得全A,20100412,2888.3198,2888.3198,2898.7944,2860.5205,2877.9897,22721081600,3.16E+11
881001.WI,万得全A,20100413,2877.9897,2877.9897,2908.3459,2834.6711,2891.6836,23915862400,3.40E+11
881001.WI,万得全A,20100414,2891.6836,2891.6836,2904.4917,2879.1826,2903.678,17941062400,2.50E+11
881001.WI,万得全A,20100415,2903.678,2903.678,2910.8601,2865.5354,2890.3345,18150273600,2.51E+11
881001.WI,万得全A,20100416,2890.3345,2890.3345,2890.3345,2854.9753,2865.4258,13820180800,1.88E+11
881001.WI,万得全A,20100419,2865.4258,2833.552,2865.426,2727.5449,2729.0161,21134227200,2.76E+11
881001.WI,万得全A,20100420,2729.0161,2727.5388,2732.3962,2693.3955,2732.186,17386107200,2.29E+11
881001.WI,万得全A,20100421,2732.186,2736.2761,2791.6367,2731.3667,2790.0979,19699228800,2.68E+11
881001.WI,万得全A,20100422,2790.0979,2780.6946,2791.061,2745.3364,2769.5701,20463214400,2.83E+11
881001.WI,万得全A,20100423,2769.5701,2764.4404,2785.4407,2738.4421,2753.281,17854356800,2.53E+11
881001.WI,万得全A,20100426,2753.281,2755.3215,2763.9055,2736.917,2741.5742,15282516800,2.17E+11
881001.WI,万得全A,20100427,2741.5742,2733.55,2741.5742,2643.7976,2685.8318,17735526400,2.34E+11
881001.WI,万得全A,20100428,2685.8318,2658.5115,2694.905,2643.8127,2675.7263,13657656000,1.87E+11
881001.WI,万得全A,20100429,2675.7263,2686.677,2702.4282,2635.8384,2636.4863,14770115200,2.00E+11
881001.WI,万得全A,20100430,2636.4863,2632.8809,2638.6699,2578.5637,2623.2981,14496518400,1.87E+11
881001.WI,万得全A,20100504,2623.2981,2575.0129,2623.2981,2563.8772,2595.635,10804876000,1.40E+11
881001.WI,万得全A,20100505,2595.635,2567.5793,2626.7029,2543.97,2626.0454,14993808000,1.94E+11
881001.WI,万得全A,20100506,2626.0454,2612.7981,2626.0454,2523.5847,2525.6462,14965539200,1.98E+11
881001.WI,万得全A,20100507,2525.6462,2472.8982,2525.6462,2458.1682,2480.2161,14600316800,1.90E+11
881001.WI,万得全A,20100510,2480.2161,2481.1675,2501.0957,2429.3469,2479.5588,13317662400,1.68E+11
881001.WI,万得全A,20100511,2479.5588,2524.2683,2530.2354,2418.4993,2426.5657,13996380800,1.74E+11
881001.WI,万得全A,20100512,2426.5657,2406.8494,2444.8115,2379.2817,2425.708,12985708800,1.53E+11
881001.WI,万得全A,20100513,2425.708,2424.0994,2482.4351,2414.1785,2482.4351,13132136800,1.54E+11
881001.WI,万得全A,20100514,2482.4351,2466.0178,2489.7705,2452.8359,2474.2952,11767971200,1.43E+11
881001.WI,万得全A,20100517,2474.2952,2441.5959,2474.2952,2341.6084,2342.5325,12908335200,1.48E+11
881001.WI,万得全A,20100518,2342.5325,2336.9644,2383.4556,2309.6848,2376.4202,13337641600,1.47E+11
881001.WI,万得全A,20100519,2376.4202,2363.2561,2408.3831,2340.4355,2373.8977,11724785600,1.39E+11
881001.WI,万得全A,20100520,2373.8977,2356.2456,2399.99,2338.3223,2342.7744,10964583200,1.30E+11
881001.WI,万得全A,20100521,2342.7744,2284.1797,2379.6267,2275.4631,2379.2729,13746382400,1.57E+11
881001.WI,万得全A,20100524,2379.2729,2395.1714,2472.7085,2379.2729,2467.0898,18493654400,2.20E+11
881001.WI,万得全A,20100525,2467.0898,2449.5908,2467.0898,2410.5586,2425.8643,15234040000,1.82E+11
881001.WI,万得全A,20100526,2425.8643,2423.311,2446.7361,2412.1606,2429.6675,11370433600,1.38E+11
881001.WI,万得全A,20100527,2429.6675,2425.2908,2471.1077,2396.2764,2465.9141,14486105600,1.75E+11
881001.WI,万得全A,20100528,2465.9141,2487.8826,2493.6372,2451.9666,2466.4604,14631462400,1.81E+11
881001.WI,万得全A,20100531,2466.4604,2456.886,2475.8367,2405.1763,2405.4834,13326928000,1.64E+11
881001.WI,万得全A,20100601,2405.4834,2387.5833,2406.1797,2342.6201,2377.688,12528870400,1.48E+11
881001.WI,万得全A,20100602,2377.688,2358.1907,2386.1206,2335.208,2386.0808,10713064800,1.27E+11
881001.WI,万得全A,20100603,2386.0808,2395.7861,2414.7415,2371.1785,2371.7124,11883180000,1.45E+11
881001.WI,万得全A,20100604,2371.7124,2359.4954,2383.0095,2353.0603,2379.9822,9934505600,1.20E+11
881001.WI,万得全A,20100607,2379.9822,2335.8796,2379.9822,2324.6743,2346.9521,11383563200,1.43E+11
881001.WI,万得全A,20100608,2346.9521,2344.7725,2368.4063,2328.2651,2351.731,10991511200,1.39E+11
881001.WI,万得全A,20100609,2351.731,2361.9431,2423.4861,2343.1243,2418.7344,16072681600,1.93E+11
881001.WI,万得全A,20100610,2418.7344,2398.178,2421.1787,2392.4419,2400.9795,13914046400,1.64E+11
881001.WI,万得全A,20100611,2400.9795,2412.5354,2423.6357,2400.9795,2403.2544,12112552000,1.52E+11
881001.WI,万得全A,20100617,2403.2544,2419.4893,2425.9771,2389.2363,2389.9202,9859212000,1.28E+11
881001.WI,万得全A,20100618,2389.9202,2385.4546,2396.5645,2325.0579,2334.8423,11823913600,1.43E+11
881001.WI,万得全A,20100621,2334.8423,2337.1167,2405.1104,2323.2217,2405.1104,13107492800,1.49E+11
881001.WI,万得全A,20100622,2405.1104,2399.5684,2421.1045,2393.9365,2412.365,11325136000,1.29E+11
881001.WI,万得全A,20100623,2412.365,2399.8669,2419.1863,2371.6304,2396.4272,10456844000,1.22E+11
881001.WI,万得全A,20100624,2396.4272,2393.1636,2416.3911,2383.0618,2398.7239,8644038400,1.02E+11
881001.WI,万得全A,20100625,2398.7239,2387.8713,2400.8372,2360.0693,2379.6174,8981133600,1.05E+11
881001.WI,万得全A,20100628,2379.6174,2377.3926,2387.7415,2351.144,2358.3433,7631916800,90159096000
881001.WI,万得全A,20100629,2358.3433,2358.2742,2364.3354,2250.3833,2251.0808,12349029600,1.34E+11
881001.WI,万得全A,20100630,2251.0808,2232.2507,2251.0808,2204.3516,2221.4492,9380197600,98392408000
881001.WI,万得全A,20100701,2221.4492,2217.6321,2233.6479,2195.4036,2196.7825,8641346400,91037008000
881001.WI,万得全A,20100702,2196.7825,2194.679,2204.2361,2134.7864,2199.1772,11430512800,1.18E+11
881001.WI,万得全A,20100705,2199.1772,2175.8003,2199.1772,2154.4419,2184.6946,8252252800,83974496000
881001.WI,万得全A,20100706,2184.6946,2179.0618,2233.575,2178.0769,2233.575,10444956800,1.08E+11
881001.WI,万得全A,20100707,2233.575,2233.6282,2250.4832,2221.3047,2250.4587,9925997600,1.05E+11
881001.WI,万得全A,20100708,2250.4587,2258.7581,2266.071,2232.4424,2246.5378,9622600800,1.03E+11
881001.WI,万得全A,20100709,2246.5378,2247.6516,2314.502,2230.5662,2302.0532,14591593600,1.56E+11
881001.WI,万得全A,20100712,2302.0532,2300.4688,2334.7302,2290.3892,2324.6489,14369048000,1.55E+11
881001.WI,万得全A,20100713,2324.6489,2304.4182,2324.6489,2275.2644,2289.8896,11820678400,1.27E+11
881001.WI,万得全A,20100714,2289.8896,2294.3325,2330.6033,2289.8896,2306.3728,12325399200,1.34E+11
881001.WI,万得全A,20100715,2306.3728,2301.7075,2323.6211,2261.4541,2261.5134,11162529600,1.18E+11
881001.WI,万得全A,20100716,2261.5134,2251.113,2269.9285,2228.9292,2265.5232,10927692800,1.04E+11
881001.WI,万得全A,20100719,2265.5232,2245.45,2325.0715,2239.448,2316.978,13934526400,1.43E+11
881001.WI,万得全A,20100720,2316.978,2321.0623,2372.7078,2316.978,2370.1404,19203262400,2.04E+11
881001.WI,万得全A,20100721,2370.1404,2372.2576,2392.3079,2363.229,2376.3601,18626230400,1.98E+11
881001.WI,万得全A,20100722,2376.3601,2368.6729,2405.5703,2365.467,2405.2024,16943859200,1.74E+11
881001.WI,万得全A,20100723,2405.2024,2408.979,2422.2205,2391.6938,2414.2734,17856316800,1.85E+11
881001.WI,万得全A,20100726,2414.2734,2418.7449,2433.4854,2401.7908,2433.4854,15617022400,1.69E+11
881001.WI,万得全A,20100727,2433.4854,2427.051,2435.186,2413.3069,2423.9746,14528174400,1.63E+11
881001.WI,万得全A,20100728,2423.9746,2422.0986,2480.4216,2412.8938,2478.6392,20924812800,2.22E+11
881001.WI,万得全A,20100729,2478.6392,2481.0315,2497.6536,2467.6409,2491.3989,22482323200,2.36E+11
881001.WI,万得全A,20100730,2491.3989,2485.4712,2491.3989,2461.7629,2485.0549,16325369600,1.81E+11
881001.WI,万得全A,20100802,2485.0549,2484.4053,2527.948,2483.8284,2525.6675,18923894400,2.10E+11
881001.WI,万得全A,20100803,2525.6675,2530.4517,2533.4812,2482.5549,2482.7773,20991496000,2.35E+11
881001.WI,万得全A,20100804,2482.7773,2475.0991,2495.2295,2445.0596,2495.1399,18734033600,2.10E+11
881001.WI,万得全A,20100805,2495.1399,2493.1819,2503.0876,2467.7463,2483.5369,19049224000,2.17E+11
881001.WI,万得全A,20100806,2483.5369,2481.1987,2523.0334,2459.74,2522.8025,20428446400,2.34E+11
881001.WI,万得全A,20100809,2522.8025,2521.1511,2544.3149,2516.5127,2539.395,20255766400,2.41E+11
881001.WI,万得全A,20100810,2539.395,2540.4832,2544.0188,2462.6304,2463.0813,21029243200,2.45E+11
881001.WI,万得全A,20100811,2463.0813,2454.0425,2488.885,2454.0366,2480.165,14700283200,1.73E+11
881001.WI,万得全A,20100812,2480.165,2455.7065,2486.5288,2444.7844,2450.4412,15995427200,1.88E+11
881001.WI,万得全A,20100813,2450.4412,2451.3103,2485.1851,2437.9553,2485.1851,15060894400,1.76E+11
881001.WI,万得全A,20100816,2485.1851,2482.7542,2543.1636,2476.9036,2539.3618,20391462400,2.41E+11
881001.WI,万得全A,20100817,2539.3618,2542.2346,2559.115,2533.7305,2553.5396,20427913600,2.42E+11
881001.WI,万得全A,20100818,2553.5396,2556.1616,2568.6995,2535.9966,2550.1333,19485686400,2.34E+11
881001.WI,万得全A,20100819,2550.1333,2551.1416,2578.4973,2540.1096,2564.5752,21260520000,2.53E+11
881001.WI,万得全A,20100820,2564.5752,2554.2993,2564.5752,2512.8684,2518.7383,19955814400,2.36E+11
881001.WI,万得全A,20100823,2518.7383,2515.2319,2535.6057,2511.4573,2521.7617,15496888000,1.86E+11
881001.WI,万得全A,20100824,2521.7617,2518.7012,2551.5984,2498.0898,2537.6367,17900278400,2.05E+11
881001.WI,万得全A,20100825,2537.6367,2523.2029,2537.6367,2483.5344,2484.8027,18070345600,2.06E+11
881001.WI,万得全A,20100826,2484.8027,2491.5928,2505.8572,2479.717,2493.9685,14320988800,1.68E+11
881001.WI,万得全A,20100827,2493.9685,2492.363,2506.4185,2481.1296,2502.9478,12376568800,1.53E+11
881001.WI,万得全A,20100830,2502.9478,2515.6421,2554.6763,2502.9478,2552.074,18731086400,2.37E+11
881001.WI,万得全A,20100831,2552.074,2543.7356,2555.1555,2535.4197,2548.1951,19658459200,2.54E+11
881001.WI,万得全A,20100901,2548.1951,2551.4824,2568.6013,2506.7151,2528.9971,22194176000,2.81E+11
881001.WI,万得全A,20100902,2528.9971,2553.1309,2572.333,2528.9971,2567.248,21299272000,2.74E+11
881001.WI,万得全A,20100903,2567.248,2570.3718,2578.6638,2546.3608,2573.0613,22195940800,2.89E+11
881001.WI,万得全A,20100906,2573.0613,2584.8069,2605.2627,2573.0613,2601.4846,23902576000,3.01E+11
881001.WI,万得全A,20100907,2601.4846,2603.0232,2611.0522,2587.3733,2609.8606,19025459200,2.32E+11
881001.WI,万得全A,20100908,2609.8606,2598.5081,2612.9873,2588.2832,2612.4822,19447283200,2.49E+11
881001.WI,万得全A,20100909,2612.4822,2617.0903,2617.2869,2568.8582,2572.9863,23008768000,2.98E+11
881001.WI,万得全A,20100910,2572.9863,2573.801,2587.9314,2542.0867,2584.1265,19558459200,2.55E+11
881001.WI,万得全A,20100913,2584.1265,2587.8635,2615.4402,2587.8635,2615.4402,20047470400,2.65E+11
881001.WI,万得全A,20100914,2615.4402,2621.7285,2631.6243,2608.9092,2618.3835,20560740800,2.67E+11
881001.WI,万得全A,20100915,2618.3835,2617.3188,2618.3835,2569.2285,2576.2893,20397758400,2.59E+11
881001.WI,万得全A,20100916,2576.2893,2572.6953,2580.1838,2502.7324,2523.9675,19846932800,2.43E+11
881001.WI,万得全A,20100917,2523.9675,2528.6582,2540.2678,2514.2786,2524.8979,14327766400,1.81E+11
881001.WI,万得全A,20100920,2524.8979,2528.2678,2534.1294,2496.6431,2512.1665,13538411200,1.67E+11
881001.WI,万得全A,20100921,2512.1665,2518.5291,2526.4265,2502.7612,2514.8953,10034166400,1.28E+11
881001.WI,万得全A,20100927,2514.8953,2525.5146,2560.3081,2514.8953,2559.8213,12768524000,1.65E+11
881001.WI,万得全A,20100928,2559.8213,2555.897,2559.8213,2538.6091,2543.2634,14798772800,1.99E+11
881001.WI,万得全A,20100929,2543.2634,2539.8916,2558.4778,2525.7439,2532.3484,14280774400,1.87E+11
881001.WI,万得全A,20100930,2532.3484,2519.5825,2575.6282,2517.9043,2575.3315,14176923200,1.83E+11
881001.WI,万得全A,20101008,2575.3315,2597.9771,2659.9761,2597.9771,2650.9824,21269604800,2.82E+11
881001.WI,万得全A,20101011,2650.9824,2666.998,2723.3616,2650.9824,2705.4341,32007920000,4.24E+11
881001.WI,万得全A,20101012,2705.4341,2694.8279,2733.1118,2684.6267,2732.1619,26746081600,3.61E+11
881001.WI,万得全A,20101013,2732.1619,2733.5762,2756.0374,2718.0674,2755.6638,30278947200,3.97E+11
881001.WI,万得全A,20101014,2755.6638,2770.3066,2790.9065,2736.0862,2741.897,34404118400,4.39E+11
881001.WI,万得全A,20101015,2741.897,2725.5693,2811.8662,2720.4063,2811.8662,34772416000,4.45E+11
881001.WI,万得全A,20101018,2811.8662,2822.8821,2845.4509,2771.1636,2793.7158,39072492800,4.82E+11
881001.WI,万得全A,20101019,2793.7158,2791.739,2853.3816,2777.4502,2853.3816,26473184000,3.38E+11
881001.WI,万得全A,20101020,2853.3816,2799.637,2896.2959,2794.4978,2865.0239,32414262400,4.43E+11
881001.WI,万得全A,20101021,2865.0239,2871.0488,2880.8174,2830.8657,2857.5168,25999995200,3.53E+11
881001.WI,万得全A,20101022,2857.5168,2852.5002,2882.0132,2838.5879,2862.9167,25174380800,3.50E+11
881001.WI,万得全A,20101025,2862.9167,2870.2605,2937.7632,2854.6567,2937.7632,31394217600,4.41E+11
881001.WI,万得全A,20101026,2937.7632,2946.5854,2949.2222,2907.3284,2930.7598,32258873600,4.53E+11
881001.WI,万得全A,20101027,2930.7598,2922.5254,2950.167,2883.5662,2891.208,29303049600,4.10E+11
881001.WI,万得全A,20101028,2891.208,2881.2969,2901.6438,2864.9929,2888.439,23372822400,3.30E+11
881001.WI,万得全A,20101029,2888.439,2889.6431,2898.8857,2860.104,2884.6086,24175572800,3.51E+11
881001.WI,万得全A,20101101,2884.6086,2893.1567,2961.3882,2884.6086,2961.3882,30424288000,4.49E+11
881001.WI,万得全A,20101102,2961.3882,2968.9363,2991.1521,2943.2803,2947.374,36271017600,5.36E+11
881001.WI,万得全A,20101103,2947.374,2945.4668,2960.2075,2918.7473,2920.3315,29310636800,4.15E+11
881001.WI,万得全A,20101104,2920.3315,2924.3845,2973.0271,2920.3223,2972.9573,27497801600,3.87E+11
881001.WI,万得全A,20101105,2972.9573,3009.1577,3020.4258,2972.9573,3013.1863,32494083200,4.57E+11
881001.WI,万得全A,20101108,3013.1863,3024.0935,3047.7212,3012.2876,3047.5754,32783664000,4.53E+11
881001.WI,万得全A,20101109,3047.5754,3047.6851,3047.7236,3007.6519,3031.6108,31700096000,4.42E+11
881001.WI,万得全A,20101110,3031.6108,3019.8352,3031.6108,3000.2263,3021.8269,30229187200,4.46E+11
881001.WI,万得全A,20101111,3021.8269,3015.4724,3087.3899,3009.1531,3046.0369,33970931200,5.07E+11
881001.WI,万得全A,20101112,3046.0369,3022.698,3047.7202,2879.4875,2885.9338,37483254400,5.26E+11
881001.WI,万得全A,20101115,2885.9338,2886.4641,2924.0142,2847.9714,2923.0405,24355268800,3.49E+11
881001.WI,万得全A,20101116,2923.0405,2919.345,2924.5164,2796.7717,2806.0601,27426732800,3.95E+11
881001.WI,万得全A,20101117,2806.0601,2764.5017,2806.0601,2728.6475,2741.8477,19928187200,2.84E+11
881001.WI,万得全A,20101118,2741.8477,2759.5918,2781.3193,2732.6064,2774.5728,16394870400,2.31E+11
881001.WI,万得全A,20101119,2774.5728,2789.7854,2807.896,2728.0752,2807.896,20324016000,2.94E+11
881001.WI,万得全A,20101122,2807.896,2785.1794,2834.1445,2776.8284,2812.4807,21873414400,3.27E+11
881001.WI,万得全A,20101123,2812.4807,2801.0947,2812.4807,2725.8782,2763.8311,19751358400,2.86E+11
881001.WI,万得全A,20101124,2763.8311,2730.7493,2801.5623,2730.6292,2801.5005,19591865600,2.93E+11
881001.WI,万得全A,20101125,2801.5005,2817.6304,2838.4617,2798.9607,2833.8896,21986252800,3.18E+11
881001.WI,万得全A,20101126,2833.8896,2826.3818,2833.8896,2790.7458,2811.2627,18196208000,2.70E+11
881001.WI,万得全A,20101129,2811.2627,2803.2251,2823.1909,2785.4504,2811.4978,17125798400,2.60E+11
881001.WI,万得全A,20101130,2811.4978,2808.1792,2823.5898,2697.2532,2762.1379,22813401600,3.29E+11
881001.WI,万得全A,20101201,2762.1379,2751.5386,2773.0139,2735.9761,2761.8118,13742587200,2.00E+11
881001.WI,万得全A,20101202,2761.8118,2798.6643,2808.29,2761.8118,2780.5613,17002966400,2.48E+11
881001.WI,万得全A,20101203,2780.5613,2783.8708,2790.2986,2758.259,2777.4658,13827520000,2.01E+11
881001.WI,万得全A,20101206,2777.4658,2784.9814,2799.5208,2759.7744,2782.8362,13881529600,2.02E+11
881001.WI,万得全A,20101207,2782.8362,2770.051,2813.5469,2765.3289,2806.1799,14073803200,2.04E+11
881001.WI,万得全A,20101208,2806.1799,2800.2668,2814.9644,2779.2249,2783.0981,14076441600,2.08E+11
881001.WI,万得全A,20101209,2783.0981,2771.9377,2783.9866,2738.8865,2740.5222,15007390400,2.01E+11
881001.WI,万得全A,20101210,2740.5222,2727.3838,2778.8848,2722.3572,2770.6641,12833817600,1.83E+11
881001.WI,万得全A,20101213,2770.6641,2782.1323,2853.5608,2770.6641,2853.1992,19986372800,2.90E+11
881001.WI,万得全A,20101214,2853.1992,2859.4319,2866.4739,2846.928,2863.6184,19604024000,2.85E+11
881001.WI,万得全A,20101215,2863.6184,2864.0266,2875.52,2843.1406,2848.1165,18015628800,2.69E+11
881001.WI,万得全A,20101216,2848.1165,2846.2783,2860.5576,2832.6616,2838.8376,14581995200,2.14E+11
