stockid,stockname,date,close,stockvalue
000001.SZ,平安银行,19920618,1.2632,3257984641
000001.SZ,平安银行,19920619,1.2597,3249009477
000001.SZ,平安银行,19920622,1.1901,3069506191
000001.SZ,平安银行,19920623,1.2249,3159257834
000001.SZ,平安银行,19920624,1.218,3141307505
000001.SZ,平安银行,19920625,1.2528,3231059148
000001.SZ,平安银行,19920626,1.291,3329785955
000001.SZ,平安银行,19920629,1.385,3572115391
000001.SZ,平安银行,19920630,1.4616,3769569006
000001.SZ,平安银行,19920701,1.4076,3630453959
000001.SZ,平安银行,19920702,1.3989,3608016049
000001.SZ,平安银行,19920703,1.425,3675329781
000001.SZ,平安银行,19920706,1.392,3590065720
000001.SZ,平安银行,19920707,1.4163,3652891870
000001.SZ,平安银行,19920708,1.4198,3661867034
000001.SZ,平安银行,19920709,1.3867,3576602974
000001.SZ,平安银行,19920710,1.378,3554165063
000001.SZ,平安银行,19920713,1.4024,3616991213
000001.SZ,平安银行,19920714,1.425,3675329781
000001.SZ,平安银行,19920715,1.4198,3661867034
000001.SZ,平安银行,19920716,1.4511,3742643513
000001.SZ,平安银行,19920717,1.472,3796494499
000001.SZ,平安银行,19920720,1.5625,4029848771
000001.SZ,平安银行,19920721,1.552,4002923278
000001.SZ,平安银行,19920722,1.5538,4007410860
000001.SZ,平安银行,19920723,1.5833,4083699757
000001.SZ,平安银行,19920724,1.5955,4115112832
000001.SZ,平安银行,19920727,1.6425,4236277550
000001.SZ,平安银行,19920728,1.5973,4119600414
000001.SZ,平安银行,19920729,1.5973,4119600414
000001.SZ,平安银行,19920730,1.6112,4155501071
000001.SZ,平安银行,19920731,1.5868,4092674921
000001.SZ,平安银行,19920803,1.4929,3850345485
000001.SZ,平安银行,19920804,1.5381,3967022621
000001.SZ,平安银行,19920805,1.5572,4016386024
000001.SZ,平安银行,19920806,1.5346,3958047456
000001.SZ,平安银行,19920807,1.5659,4038823935
000001.SZ,平安银行,19920810,1.6077,4146525907
000001.SZ,平安银行,19920811,1.5224,3926634381
000001.SZ,平安银行,19920812,1.5277,3940097128
000001.SZ,平安银行,19920813,1.4755,3805469663
000001.SZ,平安银行,19920814,1.5207,3922146799
000001.SZ,平安银行,19920817,1.5311,3949072292
000001.SZ,平安银行,19920818,1.5068,3886246142
000001.SZ,平安银行,19920819,1.519,3917659217
000001.SZ,平安银行,19920820,1.5224,3926634381
000001.SZ,平安银行,19920821,1.4981,3863808231
000001.SZ,平安银行,19920824,1.4755,3805469663
000001.SZ,平安银行,19920825,1.4198,3661867034
000001.SZ,平安银行,19920826,1.4476,3733668349
000001.SZ,平安银行,19920827,1.4546,3751618677
000001.SZ,平安银行,19920828,1.4546,3751618677
000001.SZ,平安银行,19920831,1.4355,3702255274
000001.SZ,平安银行,19920901,1.4111,3639429124
000001.SZ,平安银行,19920902,1.392,3590065720
000001.SZ,平安银行,19920903,1.392,3590065720
000001.SZ,平安银行,19920904,1.3502,3482363748
000001.SZ,平安银行,19920907,1.2945,3338761120
000001.SZ,平安银行,19920908,1.3572,3500314077
000001.SZ,平安银行,19920909,1.4459,3729180767
000001.SZ,平安银行,19920910,1.4737,3800982081
000001.SZ,平安银行,19920911,1.5068,3886246142
000001.SZ,平安银行,19920914,1.4685,3787519335
000001.SZ,平安银行,19920915,1.4668,3783031752
000001.SZ,平安银行,19920916,1.4877,3836882738
000001.SZ,平安银行,19920917,1.5068,3886246142
000001.SZ,平安银行,19920918,1.4824,3823419992
000001.SZ,平安银行,19920921,1.4894,3841370320
000001.SZ,平安银行,19920922,1.4807,3818932410
000001.SZ,平安银行,19920923,1.4981,3863808231
000001.SZ,平安银行,19920924,1.5764,4065749428
000001.SZ,平安银行,19920925,1.5764,4065749428
000001.SZ,平安银行,19920928,1.5642,4034336353
000001.SZ,平安银行,19920929,1.5659,4038823935
000001.SZ,平安银行,19920930,1.552,4002923278
000001.SZ,平安银行,19921005,1.5347,3975997785
000001.SZ,平安银行,19921006,1.5191,3935609546
000001.SZ,平安银行,19921007,1.5312,3967022621
000001.SZ,平安银行,19921008,1.526,3953559874
000001.SZ,平安银行,19921009,1.5434,3998435696
000001.SZ,平安银行,19921012,1.552,4020873606
000001.SZ,平安银行,19921013,1.5347,3975997785
000001.SZ,平安银行,19921014,1.5122,3917659217
000001.SZ,平安银行,19921015,1.5364,3980485367
000001.SZ,平安银行,19921016,1.5208,3940097128
000001.SZ,平安银行,19921019,1.4827,3841370320
000001.SZ,平安银行,19921020,1.4897,3859320649
000001.SZ,平安银行,19921021,1.4602,3783031752
000001.SZ,平安银行,19921022,1.4412,3733668349
000001.SZ,平安银行,19921023,1.4135,3661867034
000001.SZ,平安银行,19921026,1.3338,3455438256
000001.SZ,平安银行,19921027,1.3095,3392612105
000001.SZ,平安银行,19921028,1.3355,3459925838
000001.SZ,平安银行,19921029,1.3719,3554165063
000001.SZ,平安银行,19921030,1.384,3585578138
000001.SZ,平安银行,19921102,1.3165,3410562434
000001.SZ,平安银行,19921103,1.3442,3482363748
000001.SZ,平安银行,19921104,1.3234,3428512763
000001.SZ,平安银行,19921105,1.313,3401587270
000001.SZ,平安银行,19921106,1.3165,3410562434
000001.SZ,平安银行,19921109,1.3095,3392612105
000001.SZ,平安银行,19921110,1.3026,3374661777
000001.SZ,平安银行,19921111,1.2818,3320810791
000001.SZ,平安银行,19921112,1.2385,3208621237
000001.SZ,平安银行,19921113,1.1813,3060531026
000001.SZ,平安银行,19921116,1.067,2764350604
000001.SZ,平安银行,19921117,1.0358,2683574126
000001.SZ,平安银行,19921118,1.1017,2854102247
000001.SZ,平安银行,19921119,1.0947,2836151919
000001.SZ,平安银行,19921120,1.0809,2800251262
000001.SZ,平安银行,19921123,1.0428,2701524454
000001.SZ,平安银行,19921124,1.067,2764350604
000001.SZ,平安银行,19921125,1.1086,2872052576
000001.SZ,平安银行,19921126,1.2021,3114382012
000001.SZ,平安银行,19921127,1.2039,3118869594
000001.SZ,平安银行,19921130,1.3268,3437487927
000001.SZ,平安银行,19921201,1.358,3518264406
000001.SZ,平安银行,19921202,1.3372,3464413420
000001.SZ,平安银行,19921203,1.2991,3365686613
000001.SZ,平安银行,19921204,1.3511,3500314077
000001.SZ,平安银行,19921207,1.4308,3706742856
000001.SZ,平安银行,19921208,1.4342,3715718020
000001.SZ,平安银行,19921209,1.3788,3572115391
000001.SZ,平安银行,19921210,1.3494,3495826495
000001.SZ,平安银行,19921211,1.3961,3616991213
000001.SZ,平安银行,19921214,1.4031,3634941542
000001.SZ,平安银行,19921215,1.3892,3599040884
000001.SZ,平安银行,19921216,1.4135,3661867034
000001.SZ,平安银行,19921217,1.4065,3643916706
000001.SZ,平安银行,19921218,1.4342,3715718020
000001.SZ,平安银行,19921221,1.4446,3742643513
000001.SZ,平安银行,19921222,1.4377,3724693185
000001.SZ,平安银行,19921223,1.4256,3693280109
000001.SZ,平安银行,19921224,1.4464,3747131095
000001.SZ,平安银行,19921225,1.4498,3756106260
000001.SZ,平安银行,19921228,1.4602,3783031752
000001.SZ,平安银行,19921229,1.5105,3913171635
000001.SZ,平安银行,19921230,1.5486,4011898442
000001.SZ,平安银行,19921231,1.5416,3993948114
000001.SZ,平安银行,19930104,1.5264,4038823935
000001.SZ,平安银行,19930105,1.5298,4047799099
000001.SZ,平安银行,19930106,1.5433,4083699757
000001.SZ,平安银行,19930107,1.5603,4128575578
000001.SZ,平安银行,19930108,1.5688,4151013489
000001.SZ,平安银行,19930111,1.618,4281153371
000001.SZ,平安银行,19930112,1.5773,4173451400
000001.SZ,平安银行,19930113,1.5942,4218327221
000001.SZ,平安银行,19930114,1.5874,4200376892
000001.SZ,平安银行,19930115,1.601,4236277550
000001.SZ,平安银行,19930118,1.6485,4361929850
000001.SZ,平安银行,19930119,1.6587,4388855343
000001.SZ,平安银行,19930201,1.7909,4738886750
000001.SZ,平安银行,19930202,1.8249,4828638393
000001.SZ,平安银行,19930203,1.7808,4711961258
000001.SZ,平安银行,19930204,1.7909,4738886750
000001.SZ,平安银行,19930205,1.7909,4738886750
000001.SZ,平安银行,19930208,1.8316,4846588722
000001.SZ,平安银行,19930209,1.8283,4837613558
000001.SZ,平安银行,19930210,1.8452,4882489379
000001.SZ,平安银行,19930211,1.8486,4891464544
000001.SZ,平安银行,19930212,1.8011,4765812243
000001.SZ,平安银行,19930215,1.8825,4981216187
000001.SZ,平安银行,19930216,1.8961,5017116844
000001.SZ,平安银行,19930217,1.9131,5061992665
000001.SZ,平安银行,19930218,1.9334,5115843651
000001.SZ,平安银行,19930219,1.9945,5277396608
000001.SZ,平安银行,19930222,2.0572,5443437148
000001.SZ,平安银行,19930223,2.0318,5376123416
000001.SZ,平安银行,19930224,1.9487,5156231890
000001.SZ,平安银行,19930225,2.008,5313297266
000001.SZ,平安银行,19930226,1.9979,5286371773
000001.SZ,平安银行,19930301,2.0589,5447924730
000001.SZ,平安银行,19930302,2.0216,5349197923
000001.SZ,平安银行,19930303,1.9605,5187644965
000001.SZ,平安银行,19930304,1.9741,5223545623
000001.SZ,平安银行,19930305,1.8995,5026092008
000001.SZ,平安银行,19930308,1.9504,5160719473
000001.SZ,平安银行,19930309,1.9419,5138281562
000001.SZ,平安银行,19930310,1.986,5254958698
000001.SZ,平安银行,19930311,1.9894,5263933862
000001.SZ,平安银行,19930312,2.0012,5295346937
000001.SZ,平安银行,19930315,1.9571,5178669801
000001.SZ,平安银行,19930316,1.9707,5214570458
000001.SZ,平安银行,19930317,1.9504,5160719473
000001.SZ,平安银行,19930318,1.9571,5178669801
000001.SZ,平安银行,19930319,1.9639,5196620130
000001.SZ,平安银行,19930322,1.9266,5097893322
000001.SZ,平安银行,19930323,1.9131,5061992665
000001.SZ,平安银行,19930324,1.8757,4963265858
000001.SZ,平安银行,19930325,1.9351,5120331233
000001.SZ,平安银行,19930326,1.9368,5124818815
000001.SZ,平安银行,19930329,1.93,5106868487
000001.SZ,平安银行,19930330,1.9317,5111356069
000001.SZ,平安银行,19930331,1.947,5151744308
000001.SZ,平安银行,19930401,1.947,5151744308
000001.SZ,平安银行,19930402,1.947,5151744308
000001.SZ,平安银行,19930405,1.9351,5120331233
000001.SZ,平安银行,19930406,1.9385,5129306397
000001.SZ,平安银行,19930407,1.9588,5183157383
000001.SZ,平安银行,19930408,1.9826,5245983533
000001.SZ,平安银行,19930409,1.9758,5228033205
000001.SZ,平安银行,19930412,2.0538,5434461984
000001.SZ,平安银行,19930413,2.0691,5474850223
000001.SZ,平安银行,19930414,2.064,5461387477
000001.SZ,平安银行,19930415,2.0589,5447924730
000001.SZ,平安银行,19930416,2.0657,5465875059
000001.SZ,平安银行,19930419,2.0419,5403048909
000001.SZ,平安银行,19930420,2.0335,5380610998
000001.SZ,平安银行,19930421,2.0335,5380610998
000001.SZ,平安银行,19930422,2.025,5358173087
000001.SZ,平安银行,19930423,2.008,5313297266
000001.SZ,平安银行,19930426,2.008,5313297266
000001.SZ,平安银行,19930427,2.0012,5295346937
000001.SZ,平安银行,19930428,2.0012,5295346937
000001.SZ,平安银行,19930429,1.9877,5259446280
000001.SZ,平安银行,19930430,1.9945,5277396608
000001.SZ,平安银行,19930503,1.969,5210082876
000001.SZ,平安银行,19930504,1.9673,5205595294
000001.SZ,平安银行,19930505,1.9232,5088918158
000001.SZ,平安银行,19930506,1.8757,4963265858
000001.SZ,平安银行,19930507,1.8656,4936340365
000001.SZ,平安银行,19930510,1.8842,4985703769
000001.SZ,平安银行,19930511,1.8503,4895952126
000001.SZ,平安银行,19930512,1.8876,4994678933
000001.SZ,平安银行,19930513,1.9283,5102380905
000001.SZ,平安银行,19930514,1.9334,5115843651
000001.SZ,平安银行,19930517,1.8961,5017116844
000001.SZ,平安银行,19930518,1.9063,5044042337
000001.SZ,平安银行,19930519,1.9063,5044042337
000001.SZ,平安银行,19930520,1.8893,4999166515
000001.SZ,平安银行,19930521,1.8452,4882489379
000001.SZ,平安银行,19930524,1.3418,2423294361
000001.SZ,平安银行,19930525,1.3666,2468170183
000001.SZ,平安银行,19930526,1.3915,2513046004
000001.SZ,平安银行,19930527,1.3915,2513046004
000001.SZ,平安银行,19930528,1.4064,2539971497
000001.SZ,平安银行,19930531,1.4462,2611772811
000001.SZ,平安银行,19930601,1.4337,2589334901
000001.SZ,平安银行,19930602,1.4412,2602797647
000001.SZ,平安银行,19930603,1.4462,2611772811
000001.SZ,平安银行,19930604,1.4362,2593822483
000001.SZ,平安银行,19930607,1.4312,2584847318
000001.SZ,平安银行,19930608,1.4263,2575872154
000001.SZ,平安银行,19930609,1.4064,2539971497
000001.SZ,平安银行,19930610,1.4039,2535483915
000001.SZ,平安银行,19930611,1.3791,2490608093
000001.SZ,平安银行,19930614,1.3443,2427781943
000001.SZ,平安银行,19930615,1.3592,2454707436
000001.SZ,平安银行,19930616,1.3542,2445732272
000001.SZ,平安银行,19930617,1.3492,2436757107
000001.SZ,平安银行,19930618,1.3791,2490608093
000001.SZ,平安银行,19930621,1.3567,2450219854
000001.SZ,平安银行,19930622,1.3567,2450219854
000001.SZ,平安银行,19930623,1.3542,2445732272
000001.SZ,平安银行,19930624,1.3592,2454707436
000001.SZ,平安银行,19930625,1.3443,2427781943
000001.SZ,平安银行,19930628,1.3393,2418806779
000001.SZ,平安银行,19930629,1.3443,2427781943
000001.SZ,平安银行,19930630,1.3319,2405344032
000001.SZ,平安银行,19930701,1.307,2360468211
000001.SZ,平安银行,19930702,1.302,2351493047
000001.SZ,平安银行,19930705,1.2921,2333542718
000001.SZ,平安银行,19930706,1.2573,2270716568
000001.SZ,平安银行,19930707,1.2499,2257253821
000001.SZ,平安银行,19930708,1.2474,2252766239
000001.SZ,平安银行,19930709,1.2325,2225840746
000001.SZ,平安银行,19930712,1.1604,2095700864
000001.SZ,平安银行,19930713,1.143,2064287789
000001.SZ,平安银行,19930714,1.1529,2082238118
000001.SZ,平安银行,19930715,1.1331,2046337460
000001.SZ,平安银行,19930716,1.0933,1974536146
000001.SZ,平安银行,19930719,1.0362,1871321757
000001.SZ,平安银行,19930720,1.0113,1826445935
000001.SZ,平安银行,19930721,1.0088,1821958353
000001.SZ,平安银行,19930722,1.0237,1848883846
000001.SZ,平安银行,19930723,1.0859,1961073400
000001.SZ,平安银行,19930726,1.1157,2014924385
000001.SZ,平安银行,19930727,1.1927,2154039432
000001.SZ,平安银行,19930728,1.225,2212378000
000001.SZ,平安银行,19930729,1.2176,2198915254
000001.SZ,平安银行,19930730,1.2225,2207890418
000001.SZ,平安银行,19930802,1.2325,2225840746
000001.SZ,平安银行,19930803,1.2026,2171989761
000001.SZ,平安银行,19930804,1.2002,2167502178
000001.SZ,平安银行,19930805,1.2275,2216865582
000001.SZ,平安银行,19930806,1.2176,2198915254
000001.SZ,平安银行,19930809,1.2573,2270716568
000001.SZ,平安银行,19930810,1.2648,2284179314
000001.SZ,平安银行,19930811,1.3169,2378418540
000001.SZ,平安银行,19930812,1.3269,2396368868
000001.SZ,平安银行,19930813,1.3343,2409831615
000001.SZ,平安银行,19930816,1.3567,2450219854
000001.SZ,平安银行,19930817,1.2623,2279691732
000001.SZ,平安银行,19930818,1.2648,2284179314
000001.SZ,平安银行,19930819,1.2374,2234815911
000001.SZ,平安银行,19930820,1.1927,2154039432
000001.SZ,平安银行,19930823,1.143,2064287789
000001.SZ,平安银行,19930824,1.2275,2216865582
000001.SZ,平安银行,19930825,1.1803,2131601521
000001.SZ,平安银行,19930826,1.1753,2122626357
000001.SZ,平安银行,19930827,1.1554,2086725700
000001.SZ,平安银行,19930830,1.1579,2091213282
000001.SZ,平安银行,19930831,1.1753,2122626357
000001.SZ,平安银行,19930901,1.1579,2091213282
000001.SZ,平安银行,19930902,1.1554,2086725700
000001.SZ,平安银行,19930903,1.1778,2127113939
000001.SZ,平安银行,19930906,1.1728,2118138775
000001.SZ,平安银行,19930907,1.1703,2113651193
000001.SZ,平安银行,19930908,1.1629,2100188446
000001.SZ,平安银行,19930909,1.1604,2095700864
000001.SZ,平安银行,19930910,1.1505,2077750535
000001.SZ,平安银行,19930913,1.1132,2010436803
000001.SZ,平安银行,19930914,1.1107,2005949221
000001.SZ,平安银行,19930915,1.0958,1979023728
000001.SZ,平安银行,19930916,1.0908,1970048564
000001.SZ,平安银行,19930920,1.138,2055312625
000001.SZ,平安银行,19930921,1.1132,2010436803
000001.SZ,平安银行,19930922,1.1231,2028387132
000001.SZ,平安银行,19930923,1.1306,2041849878
000001.SZ,平安银行,19930924,1.0958,1979023728
000001.SZ,平安银行,19930927,1.1008,1987998892
000001.SZ,平安银行,19930928,1.1033,1992486475
000001.SZ,平安银行,19930929,1.1182,2019411968
000001.SZ,平安银行,19930930,1.1231,2028387132
000001.SZ,平安银行,19931004,1.138,2055312625
000001.SZ,平安银行,19931005,1.1331,2046337460
000001.SZ,平安银行,19931006,1.1182,2019411968
000001.SZ,平安银行,19931007,1.1107,2005949221
000001.SZ,平安银行,19931008,1.1082,2001461639
000001.SZ,平安银行,19931011,1.1082,2001461639
000001.SZ,平安银行,19931012,1.1033,1992486475
000001.SZ,平安银行,19931013,1.0958,1979023728
000001.SZ,平安银行,19931014,1.0933,1974536146
000001.SZ,平安银行,19931015,1.0983,1983511310
000001.SZ,平安银行,19931018,1.0859,1961073400
000001.SZ,平安银行,19931019,1.0859,1961073400
000001.SZ,平安银行,19931020,1.0809,1952098235
000001.SZ,平安银行,19931021,1.0734,1938635489
000001.SZ,平安银行,19931022,1.0685,1929660325
000001.SZ,平安银行,19931025,1.0362,1871321757
000001.SZ,平安银行,19931026,1.0585,1911709996
000001.SZ,平安银行,19931027,1.061,1916197578
000001.SZ,平安银行,19931028,1.1057,1996974057
000001.SZ,平安银行,19931029,1.0859,1961073400
000001.SZ,平安银行,19931101,1.0759,1943123071
000001.SZ,平安银行,19931102,1.0933,1974536146
000001.SZ,平安银行,19931103,1.0883,1965560982
000001.SZ,平安银行,19931104,1.0859,1961073400
000001.SZ,平安银行,19931105,1.0908,1970048564
000001.SZ,平安银行,19931108,1.1082,2001461639
000001.SZ,平安银行,19931109,1.0933,1974536146
000001.SZ,平安银行,19931110,1.1306,2041849878
000001.SZ,平安银行,19931111,1.143,2064287789
000001.SZ,平安银行,19931112,1.1529,2082238118
000001.SZ,平安银行,19931115,1.1828,2136089103
000001.SZ,平安银行,19931116,1.1455,2068775371
000001.SZ,平安银行,19931117,1.1356,2050825043
000001.SZ,平安银行,19931118,1.1331,2046337460
000001.SZ,平安银行,19931119,1.1256,2032874714
000001.SZ,平安银行,19931122,1.1256,2032874714
000001.SZ,平安银行,19931123,1.1057,1996974057
000001.SZ,平安银行,19931124,1.0908,1970048564
000001.SZ,平安银行,19931125,1.1008,1987998892
000001.SZ,平安银行,19931126,1.0958,1979023728
000001.SZ,平安银行,19931129,1.0933,1974536146
000001.SZ,平安银行,19931130,1.1033,1992486475
000001.SZ,平安银行,19931201,1.0933,1974536146
000001.SZ,平安银行,19931202,1.0883,1965560982
000001.SZ,平安银行,19931203,1.0834,1956585817
000001.SZ,平安银行,19931206,1.0859,1961073400
000001.SZ,平安银行,19931207,1.0784,1947610653
000001.SZ,平安银行,19931208,1.0784,1947610653
000001.SZ,平安银行,19931209,1.0759,1943123071
000001.SZ,平安银行,19931210,1.1132,2010436803
000001.SZ,平安银行,19931213,1.0834,1956585817
000001.SZ,平安银行,19931214,1.0809,1952098235
000001.SZ,平安银行,19931215,1.1256,2032874714
000001.SZ,平安银行,19931216,1.1231,2028387132
000001.SZ,平安银行,19931217,1.1157,2014924385
000001.SZ,平安银行,19931220,1.0908,1970048564
000001.SZ,平安银行,19931221,1.1107,2005949221
000001.SZ,平安银行,19931222,1.0933,1974536146
000001.SZ,平安银行,19931223,1.0908,1970048564
000001.SZ,平安银行,19931224,1.1057,1996974057
000001.SZ,平安银行,19931227,1.0933,1974536146
000001.SZ,平安银行,19931228,1.0883,1965560982
000001.SZ,平安银行,19931229,1.0859,1961073400
000001.SZ,平安银行,19931230,1.1057,1996974057
000001.SZ,平安银行,19931231,1.1107,2005949221
000001.SZ,平安银行,19940103,1.0883,1965560982
000001.SZ,平安银行,19940104,1.0883,1965560982
000001.SZ,平安银行,19940105,1.0834,1956585817
000001.SZ,平安银行,19940106,1.1033,1992486475
000001.SZ,平安银行,19940107,1.0933,1974536146
000001.SZ,平安银行,19940110,1.0983,1983511310
000001.SZ,平安银行,19940111,1.0933,1974536146
000001.SZ,平安银行,19940112,1.0908,1970048564
000001.SZ,平安银行,19940113,1.0759,1943123071
000001.SZ,平安银行,19940114,1.0486,1893759667
000001.SZ,平安银行,19940117,1.0411,1880296921
000001.SZ,平安银行,19940118,1.0411,1880296921
000001.SZ,平安银行,19940119,1.0163,1835421099
000001.SZ,平安银行,19940120,1.0014,1808495606
000001.SZ,平安银行,19940121,0.9989,1804008024
000001.SZ,平安银行,19940124,0.9964,1799520442
000001.SZ,平安银行,19940125,0.984,1777082531
000001.SZ,平安银行,19940126,0.9591,1732206710
000001.SZ,平安银行,19940127,0.9616,1736694292
000001.SZ,平安银行,19940128,0.9442,1705281217
000001.SZ,平安银行,19940131,0.897,1620017156
000001.SZ,平安银行,19940201,0.8945,1615529574
000001.SZ,平安银行,19940202,0.9219,1664892978
000001.SZ,平安银行,19940203,0.984,1777082531
000001.SZ,平安银行,19940204,1.0237,1848883846
000001.SZ,平安银行,19940214,0.9442,1705281217
000001.SZ,平安银行,19940215,0.9393,1696306053
000001.SZ,平安银行,19940216,0.9417,1700793635
000001.SZ,平安银行,19940217,0.9194,1660405396
000001.SZ,平安银行,19940218,0.9219,1664892978
000001.SZ,平安银行,19940221,0.8945,1615529574
000001.SZ,平安银行,19940222,0.9119,1646942649
000001.SZ,平安银行,19940223,0.907,1637967485
000001.SZ,平安银行,19940224,0.9268,1673868142
000001.SZ,平安银行,19940225,0.9243,1669380560
000001.SZ,平安银行,19940228,0.902,1628992320
000001.SZ,平安银行,19940301,0.8995,1624504738
000001.SZ,平安银行,19940302,0.8945,1615529574
000001.SZ,平安银行,19940303,0.8821,1593091663
000001.SZ,平安银行,19940304,0.8647,1561678588
000001.SZ,平安银行,19940307,0.8448,1525777931
000001.SZ,平安银行,19940308,0.8374,1512315185
000001.SZ,平安银行,19940309,0.8349,1507827602
000001.SZ,平安银行,19940310,0.8225,1485389692
000001.SZ,平安银行,19940311,0.825,1489877274
000001.SZ,平安银行,19940314,0.8548,1543728260
000001.SZ,平安银行,19940315,0.8299,1498852438
000001.SZ,平安银行,19940316,0.8299,1498852438
000001.SZ,平安银行,19940317,0.8448,1525777931
000001.SZ,平安银行,19940318,0.8423,1521290349
000001.SZ,平安银行,19940321,0.82,1480902110
000001.SZ,平安银行,19940322,0.8026,1449489034
000001.SZ,平安银行,19940323,0.7827,1413588377
000001.SZ,平安银行,19940324,0.7628,1377687720
000001.SZ,平安银行,19940325,0.7603,1373200138
000001.SZ,平安银行,19940328,0.7703,1391150467
000001.SZ,平安银行,19940329,0.7852,1418075959
000001.SZ,平安银行,19940330,0.7777,1404613213
000001.SZ,平安银行,19940331,0.7479,1350762227
000001.SZ,平安银行,19940401,0.7405,1337299481
000001.SZ,平安银行,19940404,0.728,1314861570
000001.SZ,平安银行,19940405,0.7256,1310373988
000001.SZ,平安银行,19940406,0.733,1323836734
000001.SZ,平安银行,19940407,0.733,1323836734
000001.SZ,平安银行,19940408,0.7107,1283448495
000001.SZ,平安银行,19940411,0.6759,1220622345
000001.SZ,平安银行,19940412,0.651,1175746523
000001.SZ,平安银行,19940413,0.6411,1157796195
000001.SZ,平安银行,19940414,0.6063,1094970045
000001.SZ,平安银行,19940415,0.6336,1144333448
000001.SZ,平安银行,19940418,0.6162,1112920373
000001.SZ,平安银行,19940419,0.5889,1063556970
000001.SZ,平安银行,19940420,0.5889,1063556970
000001.SZ,平安银行,19940421,0.6113,1103945209
000001.SZ,平安银行,19940422,0.6013,1085994880
000001.SZ,平安银行,19940425,0.6137,1108432791
000001.SZ,平安银行,19940426,0.6361,1148821030
000001.SZ,平安银行,19940427,0.6709,1211647181
000001.SZ,平安银行,19940428,0.7156,1292423659
000001.SZ,平安银行,19940429,0.7946,1435128772
000001.SZ,平安银行,19940503,0.8945,1615529574
000001.SZ,平安银行,19940504,0.8225,1485389692
000001.SZ,平安银行,19940505,0.8523,1539240677
000001.SZ,平安银行,19940506,0.8453,1526675447
000001.SZ,平安银行,19940509,0.8727,1576038851
000001.SZ,平安银行,19940510,0.8508,1536548128
000001.SZ,平安银行,19940511,0.8349,1507827602
000001.SZ,平安银行,19940512,0.81,1462951781
000001.SZ,平安银行,19940513,0.8389,1515007734
000001.SZ,平安银行,19940516,0.8473,1530265513
000001.SZ,平安银行,19940517,0.8225,1485389692
000001.SZ,平安银行,19940518,0.815,1471926945
000001.SZ,平安银行,19940519,0.8274,1494364856
000001.SZ,平安银行,19940520,0.82,1480902110
000001.SZ,平安银行,19940523,0.8091,1461156748
000001.SZ,平安银行,19940524,0.8081,1459361715
000001.SZ,平安银行,19940525,0.7902,1427051124
000001.SZ,平安银行,19940526,0.7544,1362429941
000001.SZ,平安银行,19940527,0.7459,1347172161
000001.SZ,平安银行,19940530,0.7102,1282550978
000001.SZ,平安银行,19940531,0.7256,1310373988
000001.SZ,平安银行,19940601,0.7007,1265498166
000001.SZ,平安银行,19940602,0.7042,1271780781
000001.SZ,平安银行,19940603,0.7072,1277165880
000001.SZ,平安银行,19940606,0.7032,1269985748
000001.SZ,平安银行,19940607,0.7022,1268190716
000001.SZ,平安银行,19940608,0.7107,1283448495
000001.SZ,平安银行,19940609,0.7022,1268190716
000001.SZ,平安银行,19940610,0.6987,1261908101
000001.SZ,平安银行,19940613,0.6784,1225109927
000001.SZ,平安银行,19940614,0.657,1186516720
000001.SZ,平安银行,19940615,0.66,1191901819
000001.SZ,平安银行,19940616,0.6848,1236777641
000001.SZ,平安银行,19940617,0.7206,1301398824
000001.SZ,平安银行,19940620,0.6997,1263703133
000001.SZ,平安银行,19940621,0.6913,1248445354
000001.SZ,平安银行,19940622,0.6997,1263703133
000001.SZ,平安银行,19940623,0.6972,1259215551
000001.SZ,平安银行,19940624,0.6903,1246650321
000001.SZ,平安银行,19940627,0.6689,1208057115
000001.SZ,平安银行,19940628,0.6595,1191004303
000001.SZ,平安银行,19940629,0.6585,1189209270
000001.SZ,平安银行,19940630,0.6679,3620976563
000001.SZ,平安银行,19940701,0.661,3583258057
000001.SZ,平安银行,19940704,0.6575,3564398804
000001.SZ,平安银行,19940705,0.6575,3564398804
000001.SZ,平安银行,19940706,0.6575,3564398804
000001.SZ,平安银行,19940707,0.6575,3564398804
000001.SZ,平安银行,19940708,0.6858,3717967006
000001.SZ,平安银行,19940711,0.6794,3685636855
000001.SZ,平安银行,19940712,0.6866,3724433032
000001.SZ,平安银行,19940713,0.7065,3832200192
000001.SZ,平安银行,19940714,0.7033,3814957446
000001.SZ,平安银行,19940715,0.6858,3720122346
000001.SZ,平安银行,19940718,0.658,3569248323
000001.SZ,平安银行,19940719,0.6596,3577869695
000001.SZ,平安银行,19940720,0.658,3569248323
000001.SZ,平安银行,19940721,0.65,3526141459
000001.SZ,平安银行,19940722,0.6469,3508898713
000001.SZ,平安银行,19940725,0.6564,3560626950
000001.SZ,平安银行,19940726,0.6763,3668394109
000001.SZ,平安银行,19940727,0.6493,3521830772
000001.SZ,平安银行,19940728,0.6334,3435617045
000001.SZ,平安银行,19940729,0.6357,3448549104
000001.SZ,平安银行,19940801,0.7629,4138258925
000001.SZ,平安银行,19940802,0.7788,4224472652
000001.SZ,平安银行,19940803,0.8582,4655541290
000001.SZ,平安银行,19940804,0.8733,4737444332
000001.SZ,平安银行,19940805,0.9099,4935735905
000001.SZ,平安银行,19940808,0.9409,5103852674
000001.SZ,平安银行,19940809,0.8741,4741755018
